application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count
4894,Allison Williams,qjames@example.com,833.843.3582,MIT,BE SE,2.36,2025-04-28 20:10:38,204.81.154.18,78,Mobile,1,20,0,0,1,0,0,4,False,0,✅ Normal,-1.35521510723503,0.594452385402071,0,0,33.0508334530367,1
4895,Sandra Allen,qhood@example.net,880-513-8764,FAST,BE SE,3.35,2025-04-28 10:02:06,205.242.44.121,44,Desktop,0,10,0,0,1,0,0,1,False,0,✅ Normal,-1.48345220430249,-0.267382451584495,0,0,13.1343244375151,1
4896,Timothy Reynolds,michaelbrooks@example.com,642.339.1951,Stanford,BSc CS,2.66,2025-05-05 20:22:12,107.28.132.148,73,Desktop,1,20,0,0,1,0,0,4,False,0,✅ Normal,-1.36522197729256,0.524271316817054,0,0,27.443598705414,1
4897,Cindy Holland,elizabethstone@example.com,(739)988-2900x47384,FAST,BSc CS,3.32,2025-04-26 05:02:14,181.74.135.160,78,Mobile,1,5,5,1,1,0,0,2,False,0,✅ Normal,1.67189267753257,-1.59539290673353,0,0,23.4939688271178,1
4898,Amber Johnston,christina09@example.net,430-836-2412x25338,Harvard,BS IT,3.43,2025-05-14 18:14:13,202.198.50.245,86,Mobile,3,18,2,0,1,1,0,4,False,0,✅ Normal,-0.748032491568064,-0.013988005853824,0,0,25.0728789874988,1
4899,Mary Figueroa,tmiller@example.org,(795)862-4773,Harvard,BSc CS,2.53,2025-05-12 02:30:27,215.73.148.99,84,Mobile,3,2,0,0,1,1,0,0,False,0,✅ Normal,-1.54619970179793,-0.590518880029634,0,0,33.2015679045186,1
4900,Christina Evans,reneeharrington@example.com,732-516-9257,LUMS,BE SE,2.97,2025-04-28 00:29:48,207.222.145.132,54,Desktop,5,0,0,0,1,1,0,1,False,0,✅ Normal,-1.52033786826438,0.378703166044785,0,0,18.1818120599959,1
4901,Mr. James Thompson,dnavarro@example.org,773-845-8137,Stanford,BS IT,2.52,2025-05-18 05:15:10,82.42.210.45,93,Mobile,0,5,6,1,1,0,0,2,False,0,✅ Normal,2.02245361005733,-1.78148192951944,0,0,36.9047472600209,1
4902,John Peters,millertara@example.org,(767)756-1731x120,Stanford,BBA,2.55,2025-05-09 05:23:51,150.6.178.58,68,Mobile,1,5,4,0,1,0,0,0,False,0,✅ Normal,-0.156437186415025,-0.611370750626582,1,0,26.6666562091544,1
4903,Alexis Jones,matthew50@example.com,001-436-882-4220x528,Harvard,BS IT,2.47,2025-05-01 08:28:45,3.153.183.206,97,Mobile,4,8,3,0,1,1,0,0,False,0,✅ Normal,-0.46492003901466,-0.206252998601786,0,0,39.2712391614416,1
4904,Donald Leblanc,robertburton@example.org,+1-383-890-8963x60569,LUMS,BSc CS,3.2,2025-04-26 09:33:43,89.35.177.87,55,Mobile,5,9,5,1,1,1,0,2,False,0,✅ Normal,1.81249058241265,0.663495156132935,0,0,17.1874946289079,1
4905,Brittany Long,murillodavid@example.net,7628205133,LUMS,BE SE,3.79,2025-05-02 16:43:59,60.147.26.38,58,Mobile,0,16,4,0,1,0,0,3,False,0,✅ Normal,-0.10717231931692,-0.590505398909699,0,0,15.3034260413124,1
4906,Suzanne Lopez,michaelfrancis@example.com,001-738-846-0311x028,Stanford,BSc CS,2.71,2025-04-21 03:46:32,64.9.157.148,66,Mobile,0,3,0,0,1,0,0,0,False,0,✅ Normal,-1.55702011594135,-1.0184114623636,0,0,24.354234555633,1
4907,Debra Williams DVM,roymeyer@example.net,522.927.8195x2380,Stanford,BBA,3.59,2025-05-12 12:14:24,83.164.148.184,49,Mobile,3,12,0,0,1,1,0,1,False,0,✅ Normal,-1.44414488813213,0.480666692182885,0,0,13.6490212676821,1
4908,Nancy Brown,nicholas62@example.net,293-311-8162,NUST,BS IT,3.03,2025-05-05 12:26:39,165.67.160.208,63,Desktop,4,12,0,0,1,1,0,3,False,0,✅ Normal,-1.41966846181541,0.777313318199269,0,0,20.7920723458507,1
4909,Ashley Quinn,stephanie51@example.net,+1-438-557-7022x046,FAST,BE SE,3.04,2025-05-13 14:09:00,217.69.24.235,96,Desktop,0,14,1,0,1,0,0,4,False,0,✅ Normal,-1.16393998474985,-1.2184897302925,0,0,31.5789369806128,1
4910,Richard Schultz,hardingfred@example.net,001-821-800-6357x3293,FAST,BS IT,2.89,2025-05-07 04:39:25,194.1.122.38,45,Mobile,4,4,2,0,1,1,0,1,False,0,✅ Normal,-0.79101826325806,0.667186433297085,0,0,15.5709288681907,1
4911,Carl Pratt,lholloway@example.com,+1-483-400-3194x95090,NUST,BS IT,2.65,2025-05-14 22:57:18,130.13.226.72,66,Mobile,5,22,2,0,1,1,0,3,False,0,✅ Normal,-0.599134666557977,2.03024372343669,0,0,24.9056509789996,1
4912,Duane Matthews,nicholasvasquez@example.com,477.804.5820x2006,Harvard,BS AI,3.04,2025-04-30 22:16:16,55.196.190.37,97,Desktop,5,22,2,0,1,1,0,4,False,0,✅ Normal,-0.671805804512247,0.876705845749756,0,0,31.9078842408276,1
4913,Tara Roberts,hflowers@example.org,(761)856-4411x31142,NUST,BS AI,2.53,2025-05-05 10:53:03,161.158.100.73,63,Mobile,0,10,0,0,1,0,0,0,False,0,✅ Normal,-1.46458538445697,-0.226637218042542,0,0,24.901175928389,1
4914,Jeremiah Watson,brownanthony@example.net,001-608-445-9078x30949,LUMS,BE SE,2.27,2025-05-17 20:20:42,78.139.222.166,41,Mobile,5,20,5,1,1,1,1,2,True,1,⚠️ Suspicious,2.01126489469437,2.6276871771107,0,0,18.0616660521295,1
4915,Melanie Juarez,njones@example.net,(957)349-2985,NUST,BS IT,3.98,2025-04-21 16:20:43,203.93.232.81,75,Desktop,0,16,0,0,1,0,0,4,False,0,✅ Normal,-1.50459167302305,-1.09349413100584,1,0,18.8442163707999,1
4916,Gary Williams,dweeks@example.com,233.702.2556x1837,NUST,BSc CS,2.44,2025-05-14 03:19:33,208.244.177.6,46,Mobile,4,3,2,0,1,1,0,0,False,0,✅ Normal,-0.776650031314905,0.873776581089783,0,0,18.852451289979,1
4917,Erica Cardenas,brentbarron@example.net,+1-289-442-2019x06558,Harvard,BS AI,2.99,2025-04-26 23:09:36,202.0.230.76,48,Mobile,2,23,5,1,1,0,0,2,False,0,✅ Normal,1.95030542488118,1.27594218791856,0,0,16.05350633662,1
4918,Rita Cross,hsmith@example.com,251.632.8698,Harvard,BBA,2.05,2025-05-03 11:05:27,138.138.72.69,70,Desktop,2,11,5,1,1,0,0,2,False,0,✅ Normal,1.83978173253915,0.322665145380977,1,0,34.1463248066708,1
4919,Molly Carter,robertgarcia@example.com,3073987561,Harvard,BSc CS,3.67,2025-04-30 08:15:10,190.188.24.9,72,Desktop,3,8,2,0,1,1,0,1,False,0,✅ Normal,-0.849963289135486,-0.614991061408825,0,0,19.6185232647076,1
4920,Andrew Mcgee,dmolina@example.com,(309)930-1613,Stanford,BS IT,3.71,2025-05-08 10:34:33,72.197.223.236,99,Mobile,2,10,3,0,1,0,0,4,False,0,✅ Normal,-0.546820344870408,-1.56848902875229,0,0,26.684628925976,1
4921,Alyssa Gomez,karenjennings@example.com,649.558.0695x49283,Stanford,BBA,2.57,2025-04-21 01:09:21,32.196.52.144,61,Desktop,5,1,0,0,1,1,0,0,False,0,✅ Normal,-1.49654218324656,0.545649121800641,0,0,23.7353993247473,1
4922,Devon Anderson,latoyathomas@example.net,517.819.2258,LUMS,BE SE,3.55,2025-05-04 05:20:09,196.12.118.124,73,Desktop,2,5,6,1,1,0,0,2,False,0,✅ Normal,2.0190476321771,-1.34649486162405,0,0,20.5633744891903,1
4923,Russell Lloyd,zschmidt@example.com,+1-285-893-0403x204,LUMS,BSc CS,3.5,2025-05-11 05:56:42,217.96.250.41,60,Mobile,2,5,6,1,1,0,0,2,False,0,✅ Normal,2.04272416905778,-0.942926432203472,0,0,17.1428522448994,1
4924,Vincent Watson,hendersonjames@example.com,866-784-5656,Harvard,BS IT,2.6,2025-05-01 07:05:22,6.88.203.22,52,Desktop,4,7,3,0,1,1,0,0,False,0,✅ Normal,-0.412092373183964,0.893906827698806,0,0,19.9999923076953,1
4925,Paul Osborn,bradleyrandall@example.org,(834)313-6113x6510,FAST,BBA,2.48,2025-04-20 14:51:07,125.169.56.50,47,Desktop,5,14,6,1,1,1,0,2,False,0,✅ Normal,2.26299369097359,1.78437499269426,0,0,18.9516052614495,1
4926,Jessica Choi,smithjulie@example.net,+1-651-490-5396x79461,MIT,BS IT,3.68,2025-05-01 00:10:08,130.54.80.243,59,Desktop,0,0,3,0,1,0,0,1,False,0,✅ Normal,-0.617662829254932,-1.83800231392791,0,0,16.0326043389662,1
4927,Christopher Dudley,ccruz@example.net,001-217-561-5634,NUST,BS IT,3.82,2025-05-19 20:44:15,209.165.1.183,68,Desktop,5,20,0,0,1,1,0,4,False,0,✅ Normal,-1.37383316654948,1.0382273311488,0,0,17.8010424604601,1
4928,Dawn Ruiz,gscott@example.com,735.490.3304x28881,NUST,BS AI,3.68,2025-05-09 01:53:21,60.47.46.53,59,Desktop,4,1,4,0,1,1,0,1,False,0,✅ Normal,-0.214043878915113,-0.592015484205087,0,0,16.0326043389662,1
4929,Belinda Chambers,melissaroberts@example.com,001-639-737-8884x839,LUMS,BSc CS,3.85,2025-04-26 18:06:05,106.228.65.214,58,Desktop,5,18,5,1,1,1,0,2,False,0,✅ Normal,1.86765200643722,0.864889567406953,0,0,15.0649311519659,1
4930,Robert Anderson,gonzaleztimothy@example.com,001-525-223-0679x1248,FAST,BBA,2.68,2025-05-02 14:24:36,157.78.111.170,44,Desktop,1,14,4,0,1,0,0,3,False,0,✅ Normal,-0.0271851330809149,0.722038546393251,0,0,16.4179043216775,1
4931,Phillip Ramirez,michael00@example.com,935.474.6594x4071,FAST,BS IT,2.26,2025-05-18 07:35:45,108.114.96.162,100,Mobile,0,7,6,1,1,0,1,2,True,1,⚠️ Suspicious,2.04885062962251,-1.63057207418217,1,0,44.2477680319611,1
4932,Alexandra Adams,stacy77@example.org,+1-250-440-4438x53973,LUMS,BE SE,2.57,2025-05-17 04:12:07,197.90.27.11,45,Mobile,2,4,5,1,1,0,0,2,False,0,✅ Normal,1.77153804042001,0.0840125053859659,0,0,17.5097208133382,1
4933,Terri Douglas,harrisapril@example.com,454-694-9560x2336,FAST,BBA,2.08,2025-04-29 23:32:41,201.210.191.31,63,Desktop,1,23,1,0,1,0,0,3,False,0,✅ Normal,-0.941886116824135,1.437329526393,0,0,30.2884469767082,1
4934,Christopher Tyler,marypotter@example.net,7959337500,MIT,BS IT,2.52,2025-04-26 09:05:53,198.149.139.230,53,Desktop,4,9,5,1,1,1,0,2,False,0,✅ Normal,1.84316448459034,0.902440188727386,0,0,21.0317376858184,1
4935,Tiffany Simpson DVM,james61@example.org,(609)585-3363,NUST,BS IT,2.29,2025-05-09 05:40:08,196.57.46.220,83,Desktop,4,5,4,0,1,1,0,0,False,0,✅ Normal,-0.125070451792371,0.0408056239891768,0,0,36.2445256574124,1
4936,Mrs. Sara Crane,mckayshannon@example.org,633.764.3659x336,FAST,BE SE,3.11,2025-05-17 16:51:48,140.124.87.150,77,Mobile,5,16,5,1,1,1,0,2,False,0,✅ Normal,1.85976196001827,0.683521321319823,0,0,24.7588344826899,1
4937,Sierra James,rmartin@example.net,(916)724-6132x309,NUST,BE SE,3.46,2025-05-13 14:46:22,59.154.220.229,82,Desktop,3,14,1,0,1,1,0,4,False,0,✅ Normal,-1.12714796034995,-0.224927938763663,0,0,23.699415115776,1
4938,Karen Patterson,frylaura@example.net,524.317.7448x390,NUST,BE SE,3.18,2025-05-07 19:52:01,162.103.220.154,58,Mobile,2,19,2,0,1,0,0,3,False,0,✅ Normal,-0.690754561348894,0.740689964658106,0,0,18.238987975161,1
4939,Daniel Bryant,kevinvega@example.net,001-511-204-3105x8412,FAST,BE SE,3.03,2025-05-13 02:12:32,159.138.60.214,53,Desktop,5,2,1,0,1,1,0,1,False,0,✅ Normal,-1.16062303252886,0.502109237782778,0,0,17.4917434020649,1
4940,Evan Morris,lopezkristin@example.org,+1-393-569-0432x8940,Stanford,BS IT,2.48,2025-05-20 00:58:08,92.96.207.95,62,Desktop,3,0,1,0,1,1,0,0,False,0,✅ Normal,-1.19042211486151,-0.125811113625332,0,0,24.9999899193589,1
4941,Brandon Price,alyssafranklin@example.com,498.764.2828x7382,MIT,BS IT,3.25,2025-04-26 20:23:46,162.79.64.204,54,Mobile,5,20,5,1,1,1,0,2,False,0,✅ Normal,1.93190668179181,1.56747240648565,0,0,16.6153795029602,1
4942,David Butler,amorris@example.com,786.251.3152x3797,NUST,BE SE,2.45,2025-04-21 18:55:22,175.76.9.135,78,Desktop,0,18,0,0,1,0,0,4,False,0,✅ Normal,-1.39579226693075,0.0674385847523943,1,0,31.8367216992973,1
4943,Samantha Jackson,shawkenneth@example.net,(470)660-5686x78488,Harvard,BS AI,3.88,2025-05-19 09:15:04,219.92.203.63,87,Desktop,1,9,0,0,1,0,0,1,False,0,✅ Normal,-1.58135939284993,-1.64468139120296,0,0,22.4226746333313,1
4944,Luis Patterson,tmassey@example.net,609-974-3343,Harvard,BSc CS,2.83,2025-05-09 12:41:54,126.174.58.243,84,Mobile,2,12,4,0,1,0,0,4,False,0,✅ Normal,-0.108551214845509,-0.384782973413689,0,0,29.6819683102585,1
4945,Ronald Ross,kcampbell@example.org,001-242-331-3190x820,MIT,BS AI,3.48,2025-05-10 20:28:35,147.59.187.230,57,Desktop,3,20,5,1,1,1,0,2,False,0,✅ Normal,1.88691983669658,0.724412585090377,1,0,16.3793056381306,1
4946,Tina Adams,kevinhodges@example.net,229.849.5408,Stanford,BS AI,3.74,2025-05-07 00:59:00,12.14.74.54,70,Desktop,3,0,2,0,1,1,0,1,False,0,✅ Normal,-0.938840577347436,-1.27027101354663,0,0,18.7165725356758,1
4947,Ethan Barnes,alexisstevenson@example.com,001-739-854-1998x219,MIT,BBA,3.28,2025-05-05 07:50:43,60.132.128.89,56,Desktop,1,7,0,0,1,0,0,1,False,0,✅ Normal,-1.51808201788448,-0.508496306102856,0,0,17.0731655264739,1
4948,Chad Thompson,justin05@example.com,(664)785-0018x61510,Harvard,BBA,2.15,2025-04-27 05:05:34,29.175.37.248,79,Desktop,3,5,6,1,1,1,0,2,False,0,✅ Normal,2.10654512269087,-0.230123783634128,1,0,36.7441689562005,1
4949,Eric Hansen,abarber@example.org,+1-504-505-8504,NUST,BE SE,2.36,2025-05-04 09:04:55,160.147.8.2,48,Desktop,3,9,6,1,1,1,0,2,False,0,✅ Normal,2.18722668803791,0.831026838993343,0,0,20.338974432638,1
4950,Jordan Daniels,steven41@example.org,001-935-271-7996,Harvard,BSc CS,3.08,2025-05-14 12:07:41,103.223.114.250,57,Mobile,4,12,2,0,1,1,0,3,False,0,✅ Normal,-0.733617817058796,0.855607174824451,0,0,18.5064874978937,1
4951,Jessica Phillips,vanthony@example.org,(309)680-1153x808,LUMS,BSc CS,3.77,2025-05-02 22:17:59,117.42.125.249,71,Mobile,0,22,4,0,1,0,0,4,False,0,✅ Normal,-0.060756628289933,-0.447765516329867,0,0,18.8328862512238,1
4952,John Johns,taramonroe@example.org,(606)980-7461,FAST,BE SE,3.43,2025-05-09 13:48:40,193.23.50.33,79,Mobile,2,13,4,0,1,0,0,4,False,0,✅ Normal,-0.125536393542252,-0.583971555957838,0,0,23.0320632559582,1
4953,Joel Ramirez,zacharycrawford@example.org,+1-647-672-1430x9558,Harvard,BBA,3.07,2025-05-19 08:23:54,170.65.53.129,56,Mobile,4,8,0,0,1,1,0,1,False,0,✅ Normal,-1.45486051667025,0.616111383621448,0,0,18.2410364035712,1
4954,Mark Webster,kirbydavid@example.com,537.376.9698,LUMS,BSc CS,3.37,2025-05-01 23:58:17,154.21.237.106,63,Mobile,5,23,3,0,1,1,0,3,False,0,✅ Normal,-0.286737396935696,1.66148496061191,0,0,18.6943564705174,1
4955,Amy Mitchell,fraziergreg@example.org,+1-582-342-7031,MIT,BE SE,3.41,2025-05-12 17:15:48,148.64.177.95,90,Mobile,1,17,0,0,1,0,0,4,False,0,✅ Normal,-1.47012398885503,-0.735300971574472,0,0,26.3929541369636,1
4956,Sarah Mcintosh,bryan20@example.com,(217)795-3152x8412,LUMS,BE SE,2.34,2025-04-30 02:27:45,133.208.14.3,81,Mobile,1,2,2,0,1,0,0,0,False,0,✅ Normal,-0.876995700276022,-1.02343131752435,0,0,34.6153698224915,1
4957,Jennifer Rodriguez,josephcastro@example.com,667.500.0233x797,Stanford,BBA,3.8,2025-04-29 04:03:11,147.113.20.114,94,Mobile,2,4,1,0,1,0,0,1,False,0,✅ Normal,-1.28965339741083,-1.93090746083413,0,0,24.7368355955696,1
4958,Craig Mendoza,jenniferlittle@example.org,+1-677-618-1008x0302,NUST,BS IT,2.05,2025-05-14 09:37:45,24.12.69.49,42,Desktop,2,9,2,0,1,0,0,3,False,0,✅ Normal,-0.707477679764494,1.1636607702655,0,0,20.4877948840025,1
4959,Brianna Martinez,rebecca46@example.com,+1-955-840-2044x8519,FAST,BE SE,2.22,2025-05-12 10:20:02,206.132.47.55,73,Mobile,5,10,0,0,1,1,0,0,False,0,✅ Normal,-1.39582691895707,1.19816227045678,0,0,32.8828680707801,1
4960,Dr. Justin Miller MD,lsmith@example.org,746.634.3350,NUST,BBA,2.57,2025-04-22 03:03:24,214.70.179.63,48,Desktop,2,3,1,0,1,0,0,0,False,0,✅ Normal,-1.15380777231093,0.157837446921868,1,0,18.6770355342274,1
4961,Veronica Andrews,lori54@example.net,+1-826-902-8928x7499,Harvard,BS AI,3.51,2025-05-10 04:47:54,217.37.23.229,97,Mobile,2,4,5,1,1,0,0,2,False,0,✅ Normal,1.63252604315943,-2.05275399992141,0,0,27.6353197620172,1
4962,Beth Stephens,josephdeleon@example.net,001-520-619-2051,MIT,BSc CS,2.51,2025-04-30 02:59:04,143.164.123.96,66,Desktop,0,2,2,0,1,0,0,0,False,0,✅ Normal,-0.876530754142047,-1.01638205667493,0,0,26.2948102411115,1
4963,Stephen Nelson,martinezdanielle@example.com,2025315956,NUST,BBA,3.48,2025-05-15 20:39:06,54.90.195.236,75,Mobile,2,20,3,0,1,0,0,4,False,0,✅ Normal,-0.385030572030947,0.101919835163189,0,0,21.5517179449086,1
4964,Nicole Le,davidholmes@example.com,(268)504-2386x2374,MIT,BSc CS,3.18,2025-05-04 11:48:40,212.141.198.28,82,Desktop,5,11,6,1,1,1,0,2,False,0,✅ Normal,2.13244745860478,0.050201076541483,0,0,25.7861554131587,1
4965,Francisco Ward,kristen44@example.org,001-261-767-0651x085,NUST,BE SE,2.4,2025-05-10 22:37:00,205.171.42.30,40,Mobile,3,22,5,1,1,1,0,2,False,0,✅ Normal,2.00059633999574,2.13417452747989,0,0,16.6666597222251,1
4966,Timothy Fuller,david35@example.net,616.689.8955,Stanford,BBA,3.46,2025-04-25 07:56:07,158.43.157.1,55,Desktop,3,7,4,0,1,1,0,1,False,0,✅ Normal,-0.141828332518326,-0.124323814241899,0,0,15.8959491630205,1
4967,Robert Martin,veronicajones@example.net,561.985.6120,LUMS,BS AI,2.64,2025-05-05 07:11:52,99.132.232.92,91,Desktop,5,7,0,0,1,1,0,0,False,0,✅ Normal,-1.48256190863071,0.143265456131938,0,0,34.4696839129985,1
4968,Cynthia Miller,marie14@example.net,001-723-961-0855x04305,Harvard,BBA,3.02,2025-05-03 09:58:40,119.174.127.167,44,Mobile,3,9,5,1,1,1,0,2,False,0,✅ Normal,1.81432546355132,0.506517510985188,0,0,14.5695315994928,1
4969,Cynthia Hughes,dbean@example.net,(530)391-6695x82371,LUMS,BE SE,3.26,2025-04-28 05:04:04,93.207.60.87,55,Mobile,2,5,0,0,1,0,0,1,False,0,✅ Normal,-1.5240390492418,-0.333834978234081,0,0,16.8711604689692,1
4970,Maria Murray,ncollier@example.net,001-636-644-8326,FAST,BS IT,2.57,2025-04-27 14:36:43,64.240.37.41,68,Mobile,0,14,6,1,1,0,0,2,False,0,✅ Normal,2.15808647716818,-0.363258859368629,0,0,26.4591336734888,1
4971,Jerry Knapp,wattstonya@example.com,702-598-0995x4763,LUMS,BE SE,3.27,2025-04-30 10:55:49,38.229.201.166,93,Desktop,2,10,2,0,1,0,0,4,False,0,✅ Normal,-0.850679538082503,-1.05966375594773,0,0,28.4403582751198,1
4972,Lucas Green,bradleychan@example.org,453-987-3669,FAST,BS AI,3.1,2025-05-05 05:07:34,202.119.215.12,74,Mobile,5,5,0,0,1,1,0,1,False,0,✅ Normal,-1.50502356034456,0.134421997476015,0,0,23.8709600416258,1
4973,Dean Meadows,bmiller@example.com,547-444-0238,LUMS,BS IT,3,2025-04-26 14:58:04,37.2.141.254,51,Mobile,3,14,5,1,1,1,0,2,False,0,✅ Normal,1.85930358534343,0.736411905299843,0,0,16.9999943333352,1
4974,Jeremy Jackson,fgardner@example.com,815-803-8185,NUST,BBA,3.14,2025-04-28 05:56:41,164.127.31.130,73,Mobile,2,5,0,0,1,0,0,1,False,0,✅ Normal,-1.54549217615403,-0.759011612571344,0,0,23.248400239363,1
4975,Tiffany Montgomery,kathleen60@example.com,(888)544-2013x27519,Harvard,BE SE,3.08,2025-05-07 03:28:02,165.51.60.138,75,Mobile,1,3,2,0,1,0,0,1,False,0,✅ Normal,-0.900772074577553,-1.29314182055578,0,0,24.3506414445969,1
4976,Whitney Wilson,cynthia93@example.net,300-776-1818x044,MIT,BS AI,2.53,2025-04-30 10:43:47,207.127.2.19,75,Desktop,1,10,2,0,1,0,0,0,False,0,✅ Normal,-0.790957394774611,-0.325105381504306,0,0,29.6442570576059,1
4977,William Ryan,mcintyremitchell@example.net,001-749-963-1417x621,MIT,BBA,3.09,2025-05-18 07:14:30,112.164.25.118,55,Mobile,5,7,6,1,1,1,0,2,False,0,✅ Normal,2.13685870750807,0.547349742679449,0,0,17.7993469905026,1
4978,Thomas Schwartz,scottjuarez@example.org,001-944-866-6945x961,LUMS,BE SE,2.32,2025-05-19 01:55:37,183.64.28.117,42,Mobile,5,1,0,0,1,1,0,0,True,1,⚠️ Suspicious,-1.45134513928196,1.26040021631114,0,0,18.103440472655,1
4979,Yvonne Lopez,hflores@example.org,417.418.2603x718,Harvard,BBA,3.32,2025-04-28 00:31:32,211.74.123.41,64,Desktop,5,0,0,0,1,1,0,1,False,0,✅ Normal,-1.55720325956951,-0.151702464682218,0,0,19.2771026273787,1
4980,Justin Patel,parkerstephanie@example.com,733-358-3194x96999,MIT,BSc CS,2.5,2025-04-23 04:57:20,163.24.220.84,44,Desktop,4,4,2,0,1,1,0,0,False,0,✅ Normal,-0.766076890807367,0.970882320162887,0,0,17.5999929600028,1
4981,Ryan Archer,wmiller@example.com,(662)968-7385,Harvard,BBA,3.04,2025-04-25 09:06:12,49.111.134.137,61,Desktop,0,9,4,0,1,0,0,1,False,0,✅ Normal,-0.143925374779423,-0.725633302026291,0,0,20.0657828730977,1
4982,Jason Little,johnsrandy@example.com,+1-229-639-7769x50694,NUST,BBA,3.35,2025-04-26 10:26:21,131.145.183.183,73,Desktop,0,10,5,1,1,0,0,2,False,0,✅ Normal,1.71974750129822,-1.35870489049615,0,0,21.7910382713319,1
4983,James Bishop,berrygregory@example.net,001-794-227-2236,Harvard,BS IT,2.42,2025-05-02 13:06:39,133.103.114.253,86,Mobile,4,13,4,0,1,1,0,0,False,0,✅ Normal,-0.0497587097470736,0.52654324284059,0,0,35.5371753978614,1
4984,Christopher Adkins,brandon72@example.net,(843)813-5876,FAST,BS IT,3.05,2025-05-18 04:43:27,130.99.37.89,40,Mobile,3,4,6,1,1,1,0,2,False,0,✅ Normal,2.10372480258554,0.156392716838326,0,0,13.1147497984427,1
4985,Kathleen Washington,justin92@example.net,408-331-9204,Harvard,BBA,2.16,2025-05-04 04:59:10,178.0.251.82,58,Desktop,5,4,6,1,1,1,0,2,False,0,✅ Normal,2.15481683997282,0.870570225513592,0,0,26.8518394204447,1
4986,Justin Burch MD,fcortez@example.com,001-662-248-8456x22190,FAST,BSc CS,3.65,2025-05-04 01:26:09,210.87.21.13,94,Desktop,5,1,6,1,1,1,1,2,True,1,⚠️ Suspicious,1.97538012718691,-1.44972811135638,0,0,25.7534176018034,1
4987,Emily Kim MD,adrianlowe@example.com,+1-653-909-2218,NUST,BS IT,2.69,2025-04-29 07:26:46,64.155.165.245,96,Mobile,2,7,1,0,1,0,0,0,False,0,✅ Normal,-1.19342604016421,-0.955382752829742,0,0,35.6877190751974,1
4988,Leah Rivera,juantanner@example.net,364-660-9131x1885,MIT,BS AI,3.51,2025-04-23 06:13:37,148.116.18.85,85,Desktop,3,6,2,0,1,1,0,1,False,0,✅ Normal,-0.883033589004994,-1.03591228341623,0,0,24.2165173172315,1
4989,Shaun Walsh,johnnelson@example.org,001-943-907-8738x980,FAST,BS IT,2.05,2025-05-03 20:09:19,137.195.85.213,94,Desktop,2,20,5,1,1,0,0,2,False,0,✅ Normal,1.90044962115662,0.388116530588702,0,0,45.853636168958,1
4990,Tracey Miller,eherrera@example.com,857-644-1501x03446,MIT,BS IT,3.35,2025-05-18 02:32:02,150.137.83.5,55,Desktop,5,2,6,1,1,1,0,2,False,0,✅ Normal,2.06637417565195,-0.0502982364709657,0,0,16.4179055468939,1
4991,Christopher Reynolds,nryan@example.org,(472)399-5490,LUMS,BS IT,3.55,2025-05-08 07:25:08,187.221.82.232,61,Desktop,1,7,3,0,1,0,0,1,False,0,✅ Normal,-0.52295513145152,-0.925332360467492,0,0,17.1830937512412,1
4992,Richard Young,mariacox@example.com,871.773.4994,Stanford,BSc CS,2.52,2025-04-25 12:43:06,212.125.101.150,79,Desktop,0,12,4,0,1,0,0,0,False,0,✅ Normal,-0.108478826718475,-0.619939743223962,0,0,31.34919390905,1
4993,Andre Snow,jacksonjohn@example.com,(461)488-0613,Stanford,BSc CS,2.4,2025-05-10 09:00:43,116.38.105.54,88,Mobile,5,9,5,1,1,1,0,2,False,0,✅ Normal,1.80788605629151,0.293526033932458,0,0,36.6666513888953,1
4994,Alexandra Santos,hernandezapril@example.net,001-236-804-7124x2015,FAST,BS IT,3.37,2025-05-02 22:38:19,48.16.100.20,100,Desktop,4,22,4,0,1,1,0,4,False,0,✅ Normal,-0.0300600307152816,0.204507523758323,1,0,29.6735816992339,1
4995,Diane Lee,yolandafritz@example.com,470.750.5723x47787,FAST,BS IT,2.55,2025-05-06 12:35:31,156.94.242.227,80,Mobile,0,12,1,0,1,0,0,0,False,0,✅ Normal,-1.13111349722695,-0.584893487412089,0,0,31.3725367166523,1
4996,Karen Fitzpatrick,ksanchez@example.com,(971)731-1155,NUST,BBA,3.18,2025-05-19 05:11:18,185.188.65.27,96,Desktop,3,5,0,0,1,1,0,0,False,0,✅ Normal,-1.57125834143798,-1.14096038457837,0,0,30.1886697519906,1
4997,Elizabeth Allen,eherring@example.org,963-469-6152,Stanford,BSc CS,2.38,2025-05-17 12:46:37,92.99.159.196,86,Desktop,4,12,5,1,1,1,0,2,False,0,✅ Normal,1.83199449733141,0.314905644960337,0,0,36.1344385989754,1
